"state","school_name","district","address","latitude","longitude","overall_score","state_rank","national_rank","ap_taken_pct","ap_passed_pct","math_proficiency","reading_proficiency","science_proficiency","graduation_rate","graduation_rate_raw","year","source_url"
"Alabama","Ohatchee High School","Calhoun County","100 Cherokee Trl, Ohatchee, Alabama 36271",33.785588938718,-86.003339649221,,,,,,,,52,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/calhoun-county/ohatchee-high-school-57"
"Alabama","Lafayette High School","Chambers County","214 1st Ave Se, Lafayette, Alabama 36862",32.899123723106,-85.398475150937,,,,,,2,6,8,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/chambers-county/lafayette-high-school-63"
"Alabama","Weaver High School","Calhoun County","917 Clairmont Dr, Weaver, Alabama 36277",33.746932768238,-85.835005516119,60.59,95,7054,,,31,46,43,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/calhoun-county/weaver-high-school-59"
"Alabama","White Plains High School","Calhoun County","250 White Plains Rd, Anniston, Alabama 36207",33.747414450511,-85.687684428943,58.25,100,7473,,,36,51,46,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/calhoun-county/white-plains-high-school-60"
"Alabama","George Washington Carver High School","Birmingham City","3900 24th St N, Birmingham, Alabama 35207",33.558797862924,-86.823411118137,29.7,185,12583,16,1,5,,18,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/birmingham-city/george-washington-carver-high-school-44"
"Alabama","Isabella High School","Chilton County","11338 County Road 15, Maplesville, Alabama 36750",32.828285586937,-86.785669428878,,,,,,6,,17,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/chilton-county/isabella-high-school-70"
"Alabama","Central High School of Clay County","Clay County","1 Bob Riley Drive, Lineville, Alabama 36266",33.291346171541,-85.787271012453,39.3,152,10865,47,12,13,8,20,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/clay-county/central-high-school-of-clay-county-139497"
"Alabama","Chilton County High School","Chilton County","1214 7th St S, Clanton, Alabama 35045",32.822432996663,-86.615989694849,45.52,137,9752,41,13,16,15,20,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/chilton-county/chilton-county-high-school-75"
"Alabama","Cedar Bluff High School","Cherokee County","3655 Old Highway 9, Cedar Bluff, Alabama 35959",34.220158152342,-85.604979941166,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cherokee-county/cedar-bluff-high-school-65"
"Alabama","Thorsby High School","Chilton County","54 Opportunity Dr, Thorsby, Alabama 35171",32.914471115077,-86.716263539179,,,,,,,,10,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/chilton-county/thorsby-high-school-73"
"Alabama","Kinston School","Coffee County","201 College Street, Kinston, Alabama 36453",31.220988719215,-86.171271500045,,,,,,21,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/coffee-county/kinston-school-85"
"Alabama","Choctaw County High School","Choctaw County","277 Tom Orr Drive, Butler, Alabama 36904",32.079508026882,-88.232255415067,,,,44,4,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/choctaw-county/choctaw-county-high-school-76"
"Alabama","Clarke County High School","Clarke County","151 S Church, Grove Hill, Alabama 36451",31.71321926079,-87.775064444053,,,,,,,,23,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/clarke-county/clarke-county-high-school-78"
"Alabama","Maplesville High School","Chilton County","1256 Al Highway 139, Maplesville, Alabama 36750",32.804667200977,-86.880008313802,,,,,,6,,9,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/chilton-county/maplesville-high-school-72"
"Alabama","Spring Garden High School","Cherokee County","2430 County Road 29, Spring Garden, Alabama 36275",33.98539000842,-85.542850021991,,,,,,15,3,18,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cherokee-county/spring-garden-high-school-69"
"Alabama","Southern Choctaw High School","Choctaw County","10941 Highway 17, Gilbertown, Alabama 36908",31.842343309821,-88.31473593056,,,,32,5,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/choctaw-county/southern-choctaw-high-school-77"
"Alabama","Cleburne County High School","Cleburne County","520 Evans Bridge Rd, Heflin, Alabama 36264",33.649165538867,-85.571035676357,48.57,127,9206,15,6,22,29,31,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cleburne-county/cleburne-county-high-school-83"
"Alabama","Cherokee High School","Colbert County","850 High School Dr, Cherokee, Alabama 35616",34.765528320697,-87.963688127229,,,,,,,12,21,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/colbert-county/cherokee-high-school-88"
"Alabama","Ranburne High School","Cleburne County","21045 Main St, Ranburne, Alabama 36273",33.52290299776,-85.347934484463,,,,,,34,,,55,"55%","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cleburne-county/ranburne-high-school-84"
"Alabama","Brantley High School","Crenshaw County","8879 N Main St, Brantley, Alabama 36009",31.592291541494,-86.255371173498,,,,,,11,,23,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/crenshaw-county/brantley-high-school-97"
"Alabama","Gaylesville High School","Cherokee County","760 Trojan Way, Gaylesville, Alabama 35973",34.270800517067,-85.560284799691,,,,,,,3,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cherokee-county/gaylesville-high-school-67"
"Alabama","Alabama Destinations Career Academy","Chickasaw City","50 12th Ave, Chickasaw, Alabama 36611",30.756352550817,-88.08354660045,,,,,,1,,15,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/chickasaw-city/alabama-destinations-career-academy-409708"
"Alabama","New Brockton High School","Coffee County","210 South Tyler Street, New Brockton, Alabama 36351",31.380242868969,-85.935155444748,,,,,,13,17,26,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/coffee-county/new-brockton-high-school-87"
"Alabama","Jackson High School","Clarke County","321 Stanley Dr, Jackson, Alabama 36545",31.548958320262,-87.879214122354,,,,,,19,19,20,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/clarke-county/jackson-high-school-80"
"Alabama","Verbena High School","Chilton County","202 County Road 510, Verbena, Alabama 36091",32.749381971285,-86.507933723232,,,,,,8,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/chilton-county/verbena-high-school-74"
"Alabama","Chickasaw City High School","Chickasaw City","50 12th Ave, Chickasaw, Alabama 36611",30.756352550817,-88.08354660045,44.96,139,9852,31,5,3,5,21,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/chickasaw-city/chickasaw-city-high-school-139459"
"Alabama","Zion Chapel High School","Coffee County","29256 Highway 87, Jack, Alabama 36346",31.558264653429,-86.013773966959,,,,,,17,,25,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/coffee-county/zion-chapel-high-school-86"
"Alabama","West Point High School","Cullman County","4314 County Road 1141, Cullman, Alabama 35057",34.239359179973,-86.957993533975,61.91,91,6818,46,17,22,17,33,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cullman-county/west-point-high-school-107"
"Alabama","Genesis Innovative School","Conecuh County","1989 Jaguar Drive, Evergreen, Alabama 36401",31.43114998072,-86.937210041535,,,,,,,,21,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/conecuh-county/genesis-innovative-school-200911"
"Alabama","Highland Home High School","Crenshaw County","1434 Montgomery Hwy, Highland Home, Alabama 36041",31.921305870506,-86.314101441496,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/crenshaw-county/highland-home-high-school-98"
"Alabama","Fairview High School","Cullman County","841 Welcome Rd, Cullman, Alabama 35058",34.254017696337,-86.68810850209,47.15,134,9460,21,0,29,24,28,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cullman-county/fairview-high-school-102"
"Alabama","Luverne High School","Crenshaw County","194 First Ave, Luverne, Alabama 36049",31.714325597906,-86.27446309831,27.69,192,12944,,,22,,27,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/crenshaw-county/luverne-high-school-99"
"Alabama","Colbert Heights High School","Colbert County","6825 Woodmont Dr, Tuscumbia, Alabama 35674",34.668664028446,-87.698465690361,,,,,,19,23,21,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/colbert-county/colbert-heights-high-school-90"
"Alabama","Jemison High School","Chilton County","25195 Us Highway 31, Jemison, Alabama 35085",32.965429738224,-86.747391119174,,,,,,,15,21,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/chilton-county/jemison-high-school-71"
"Alabama","Hillcrest High School","Conecuh County","1989 Jaguar Rd, Evergreen, Alabama 36401",31.43114998072,-86.937210041535,31.03,175,12345,,,3,19,22,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/conecuh-county/hillcrest-high-school-91"
"Alabama","Holly Pond High School","Cullman County","160 New Hope Road, Holly Pond, Alabama 35083",34.175743099149,-86.618410757662,27.89,189,12907,,,19,25,42,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cullman-county/holly-pond-high-school-105"
"Alabama","Good Hope High School","Cullman County","210 Good Hope School Rd, Cullman, Alabama 35057",34.102067336011,-86.880504173668,46.41,135,9593,,,36,37,36,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cullman-county/good-hope-high-school-103"
"Alabama","Cullman High School","Cullman City","510 13th St Ne, Cullman, Alabama 35055",34.188956015519,-86.843327601913,87.27,23,2279,48,32,51,44,48,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cullman-city/cullman-high-school-100"
"Alabama","Cold Springs High School","Cullman County","9010 County Road 109, Bremen, Alabama 35033",33.982281458762,-87.030537089842,52.04,118,8585,,,47,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cullman-county/cold-springs-high-school-101"
"Alabama","Colbert County High School","Colbert County","2200 High School St, Leighton, Alabama 35646",34.696411663241,-87.524954519907,,,,,,6,,18,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/colbert-county/colbert-county-high-school-89"
"Alabama","Wetumpka High School","Elmore County","1251 Coosa River Pkwy, Wetumpka, Alabama 36092",32.552317995739,-86.218855124649,84.62,25,2754,23,18,36,50,50,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/elmore-county/wetumpka-high-school-133"
"Alabama","Central High School","Coosa County","97 Coosa County Road 75, Rockford, Alabama 35136",33.003308450613,-86.198158762997,,,,,,,,27,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/coosa-county/central-high-school-92"
"Alabama","Hanceville High School","Cullman County","801 Commercial St, Hanceville, Alabama 35077",34.061137728422,-86.760791180078,27.67,193,12947,,,,29,23,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cullman-county/hanceville-high-school-104"
"Alabama","Vinemont High School","Cullman County","165 High School Road, Vinemont, Alabama 35179",34.242906206207,-86.865820552002,,,,,,,28,30,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cullman-county/vinemont-high-school-106"
"Alabama","Pleasant Home School","Covington County","12548 Falco Road, Andalusia, Alabama 36420",31.152651979983,-86.61261632054,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/covington-county/pleasant-home-school-94"
"Alabama","Cullman Child Dev Center","Cullman County","17600 Us Highway 31 N, Cullman, Alabama 35058",34.22340634186,-86.858953818711,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/cullman-county/cullman-child-dev-center-108"
"Alabama","Holtville High School","Elmore County","10425 Holtville Rd, Deatsville, Alabama 36022",32.636288652087,-86.325036358784,89.59,16,1863,38,19,43,51,61,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/elmore-county/holtville-high-school-131"
"Alabama","Dallas County High School","Dallas County","335 5th Ave, Plantersville, Alabama 36758",32.661721843664,-86.928646166632,,,,,,10,20,16,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dallas-county/dallas-county-high-school-113"
"Alabama","Decatur High Developmental","Decatur City","910 Somerville Road Se, Decatur, Alabama 35601",34.594242376986,-86.972625424088,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/decatur-city/decatur-high-developmental-200912"
"Alabama","Florala High School","Covington County","22114 Begonia St, Florala, Alabama 36442",31.003560653685,-86.336156043161,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/covington-county/florala-high-school-93"
"Alabama","Ariton School","Dale County","264 Creel Richardson Drive, Ariton, Alabama 36311",31.602570839041,-85.722472698299,34.67,161,11695,,,33,29,33,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dale-county/ariton-school-109"
"Alabama","Red Level School","Covington County","28551 Barrow Road, Red Level, Alabama 36474",31.401963667129,-86.61241250216,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/covington-county/red-level-school-208895"
"Alabama","Valley Head High School","Dekalb County Public Schools","235 1st Ave, Valley Head, Alabama 35989",34.563651139814,-85.615356806226,31.51,173,12259,,,,29,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dekalb-county-public-schools/valley-head-high-school-122"
"Alabama","Decatur High School","Decatur City","910 Somerville Road, Decatur, Alabama 35601",34.606086409002,-86.971834258629,82.48,33,3136,42,27,30,31,36,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/decatur-city/decatur-high-school-125"
"Alabama","Austin High School","Decatur City","3004 Modaus Road, Decatur, Alabama 35601",34.561272637392,-87.0501592899,76.53,51,4201,37,15,24,31,29,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/decatur-city/austin-high-school-124"
"Alabama","Geraldine School","Dekalb County Public Schools","13011 Highway 227, Geraldine, Alabama 35974",34.352543266365,-86.001654660029,30.17,180,12500,26,9,,13,21,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dekalb-county-public-schools/geraldine-school-118"
"Alabama","Keith Middle-High School","Dallas County","1166 Dallas Road 115, Orrville, Alabama 36767",32.292025460946,-87.234751778417,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dallas-county/keith-middle-high-school-114"
"Alabama","Crossville High School","Dekalb County Public Schools","5405 Co Road 28, Crossville, Alabama 35962",34.290239994549,-85.996320036238,40.77,147,10603,49,12,7,10,17,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dekalb-county-public-schools/crossville-high-school-123"
"Alabama","Stanhope Elmore High School","Elmore County","4300 Main St, Millbrook, Alabama 36054",32.493153831492,-86.36589605459,82.1,34,3205,19,12,31,49,47,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/elmore-county/stanhope-elmore-high-school-132"
"Alabama","Elmore County High School","Elmore County","155 N College St, Eclectic, Alabama 36024",32.633487366878,-86.0300595569,71.9,67,5030,32,13,35,43,44,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/elmore-county/elmore-county-high-school-130"
"Alabama","Southside High School","Dallas County","7975 Us Highway 80 E, Selma, Alabama 36701",32.32721997999,-86.92840996521,,,,,,,,11,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dallas-county/southside-high-school-115"
"Alabama","Fyffe High School","Dekalb County Public Schools","153 Church St, Fyffe, Alabama 35971",34.452423645224,-85.90370894298,25.47,198,13341,,,23,25,41,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dekalb-county-public-schools/fyffe-high-school-117"
"Alabama","Plainview School","Dekalb County Public Schools","76 Chavies Rd, Rainsville, Alabama 35986",34.482410002724,-85.822780023246,87.45,21,2246,49,11,49,57,48,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dekalb-county-public-schools/plainview-school-120"
"Alabama","Sylvania School","Dekalb County Public Schools","133 2nd Street N, Sylvania, Alabama 35988",34.564243679877,-85.814267227514,35.55,158,11537,,,25,31,40,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dekalb-county-public-schools/sylvania-school-121"
"Alabama","Ider School","Dekalb County Public Schools","1064 Crabapple Ln, Ider, Alabama 35981",34.712189987633,-85.675379981136,29.91,182,12546,,,35,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dekalb-county-public-schools/ider-school-119"
"Alabama","George W Long High School","Dale County","2565 Co Rd 60, Skipperville, Alabama 36374",31.558674287381,-85.496693358169,39.48,151,10834,,,,39,46,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dale-county/george-w-long-high-school-111"
"Alabama","Dale County High School","Dale County","11470 County Road 59, Midland City, Alabama 36350",31.325420294243,-85.505241675479,,,,,,,15,19,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dale-county/dale-county-high-school-110"
"Alabama","Daleville High School","Daleville City","626 N Daleville Ave, Daleville, Alabama 36322",31.314654084736,-85.711297210981,,,,46,7,4,,15,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/daleville-city/daleville-high-school-112"
"Alabama","Dothan City Virtual School","Dothan City","323 W Selma Street, Dothan, Alabama 36301",31.209941114163,-85.394955282687,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dothan-city/dothan-city-virtual-school-409713"
"Alabama","Demopolis High School","Demopolis City","701 Hwy 80 W, Demopolis, Alabama 36732",32.494773512005,-87.845408193695,74.33,63,4595,23,16,24,31,34,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/demopolis-city/demopolis-high-school-126"
"Alabama","Straughn High School","Covington County","29448 Straughn School Road, Andalusia, Alabama 36421",31.392039257737,-86.41571638429,47.7,133,9362,,,27,40,34,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/covington-county/straughn-high-school-96"
"Alabama","Elba High School","Elba City","371 Tiger Dr, Elba, Alabama 36323",31.425473415036,-86.105280747028,,,,,,5,,17,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/elba-city/elba-high-school-129"
"Alabama","Collinsville High School","Dekalb County Public Schools","802 S Valley Ave, Collinsville, Alabama 35961",34.254360000721,-85.868789966157,,,,,,,,8,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dekalb-county-public-schools/collinsville-high-school-116"
"Alabama","Edge Virtual School","Elmore County","517 Micanopy Street, Weumpka, Alabama 36092",32.546281229028,-86.215793213908,,,,,,4,,16,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/elmore-county/edge-virtual-school-409249"
"Alabama","Dothan High School","Dothan City","3209 Reeves St, Dothan, Alabama 36303",31.267280881883,-85.381366035613,63.78,89,6483,35,13,19,23,28,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/dothan-city/dothan-high-school-128"
"Alabama","Fayette County High School","Fayette County","202 Tiger Drive, Fayette, Alabama 35555",33.704282864991,-87.820235697361,90.53,12,1696,48,27,36,49,45,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/fayette-county/fayette-county-high-school-149"
"Alabama","Red Bay High School","Franklin County","800 8th St, Red Bay, Alabama 35582",34.435561510915,-88.137427390752,29.86,183,12556,,,,27,37,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/franklin-county/red-bay-high-school-154"
"Alabama","W S Neal High School","Escambia County","801 Andrew Jackson Street, East Brewton, Alabama 36426",31.091589056786,-87.055803128943,35.92,157,11470,,,15,31,33,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/escambia-county/w-s-neal-high-school-137"
"Alabama","Southside High School","Etowah County","2361 School Drive, Southside, Alabama 35907",33.921133048544,-86.03427770936,69.25,76,5505,44,17,29,35,36,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/etowah-county/southside-high-school-141"
"Alabama","Tharptown High School","Franklin County","255 Highway 80, Russellville, Alabama 35654",34.525107291772,-87.61832190101,27.87,190,12912,,,,19,26,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/franklin-county/tharptown-high-school-156"
"Alabama","Hubbertville School","Fayette County","7360 County Road 49, Fayette, Alabama 35555",33.82860517134,-87.738323853858,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/fayette-county/hubbertville-school-148"
"Alabama","West End High School","Etowah County","4515 Elm St, Walnut Grove, Alabama 35990",34.063790014043,-86.302529986157,,,,,,12,,18,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/etowah-county/west-end-high-school-142"
"Alabama","Enterprise High School","Enterprise City","1801 Boll Weevil Circle, Enterprise, Alabama 36330",31.327760143755,-85.887346137009,77.1,50,4100,37,19,36,42,42,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/enterprise-city/enterprise-high-school-134"
"Alabama","Gulf Shores High School","Gulf Shores City","600 East 15th Ave, Gulf Shores, Alabama 36547",30.268429057867,-87.677033568496,79.3,42,3706,24,19,40,46,48,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/gulf-shores-city/gulf-shores-high-school-409247"
"Alabama","Florence High School","Florence City","1201 Bradshaw Dr, Florence, Alabama 35630",34.833044031637,-87.661712353953,58.57,99,7416,37,14,27,34,37,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/florence-city/florence-high-school-150"
"Alabama","Gaston High School","Etowah County","4550 Us Highway 411, Gadsden, Alabama 35901",34.068340004454,-85.926840010065,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/etowah-county/gaston-high-school-138"
"Alabama","Greene County High School","Greene County","14221 Highway 11 South, Eutaw, Alabama 35462",32.823709986556,-87.931280037356,,,,,,2,,6,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/greene-county/greene-county-high-school-163"
"Alabama","Belgreen High School","Franklin County","14220 Highway 187, Russellville, Alabama 35653",34.474838118441,-87.865984555657,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/franklin-county/belgreen-high-school-152"
"Alabama","Headland High School","Henry County","8 Sporman St, Headland, Alabama 36345",31.348898827301,-85.339863552334,30.78,177,12391,,,28,27,43,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/henry-county/headland-high-school-172"
"Alabama","Sardis High School","Etowah County","1420 Church St, Sardis City, Alabama 35956",34.177141637187,-86.123880649733,33.18,168,11961,19,10,13,20,25,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/etowah-county/sardis-high-school-140"
"Alabama","Phil Campbell High School","Franklin County","65 School St, Phil Campbell, Alabama 35581",34.349370004772,-87.707320026917,,,,,,,,19,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/franklin-county/phil-campbell-high-school-153"
"Alabama","Haleyville High School","Haleyville City","2001 20th St, Haleyville, Alabama 35565",34.226237114701,-87.60836394022,63.63,90,6511,35,3,28,34,31,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/haleyville-city/haleyville-high-school-169"
"Alabama","Glencoe High School","Etowah County","803 Lonesome Bend Rd, Glencoe, Alabama 35905",33.965966906335,-85.934627979906,50.81,121,8805,35,13,23,,32,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/etowah-county/glencoe-high-school-139"
"Alabama","Greensboro High School","Hale County","1221 Baptist Hill Road, Greensboro, Alabama 36744",32.708307398813,-87.588290799217,,,,23,0,0,2,7,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/hale-county/greensboro-high-school-168"
"Alabama","Alabama Virtual Academy at Eufaula City Schools","Eufaula City","831 West Washington Street, Eufaula, Alabama 36027",31.887923348192,-85.157215424908,39.6,150,10812,,,11,34,29,94,"94%","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/eufaula-city/alabama-virtual-academy-at-eufaula-city-schools-251814"
"Alabama","Hale County High School","Hale County","50 Wildcat Way, Moundville, Alabama 35474",32.999095024075,-87.620553834187,,,,23,1,3,13,8,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/hale-county/hale-county-high-school-165"
"Alabama","Fort Payne High School","Fort Payne City","201 45th St Ne, Fort Payne, Alabama 35967",34.488365344931,-85.674328052287,58.77,98,7380,17,8,26,31,33,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/fort-payne-city/fort-payne-high-school-151"
"Alabama","Geneva County High School","Geneva County","301 Lily St, Hartford, Alabama 36344",31.096592895313,-85.699196462435,,,,,,,,31,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/geneva-county/geneva-county-high-school-160"
"Alabama","Hokes Bluff High School","Etowah County","1865 Appalachia Rd, Hokes Bluff, Alabama 35903",34.017897313847,-85.87021527799,,,,,,21,,20,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/etowah-county/hokes-bluff-high-school-143"
"Alabama","Fairfield High Preparatory School","Fairfield City","610 Valley Rd, Fairfield, Alabama 35064",33.490153160918,-86.908139012582,,,,12,1,3,7,3,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/fairfield-city/fairfield-high-preparatory-school-146"
"Alabama","Geneva High School","Geneva City","505 Panther Dr, Geneva, Alabama 36340",31.042291777667,-85.879094041316,67,80,5908,43,20,26,21,31,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/geneva-city/geneva-high-school-159"
"Alabama","Eufaula High School","Eufaula City","530 Lake Dr, Eufaula, Alabama 36027",31.91708250696,-85.140983206538,48.54,128,9211,39,13,20,17,20,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alabama/districts/eufaula-city/eufaula-high-school-145"
